graph,r,s,algo,status,wall_ms,total_ms,step4_ms,peel_ms,hier_ms,mem_kB
com-lj,116,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,116,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,117,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,117,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,117,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,118,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,117,169,RegNDC,OOM,,,,,,
com-lj,116,169,RegNDC,OOM,,,,,,
com-lj,115,169,RegNDC,OOM,,,,,,
com-lj,114,169,RegNDC,OOM,,,,,,
com-lj,113,169,RegNDC,OOM,,,,,,
com-lj,112,169,RegNDC,OOM,,,,,,
com-lj,111,169,RegNDC,OOM,,,,,,
com-lj,110,169,RegNDC,OOM,,,,,,
com-lj,109,169,RegNDC,OOM,,,,,,
com-lj,108,169,RegNDC,OOM,,,,,,
com-lj,107,169,RegNDC,OOM,,,,,,
com-lj,106,169,RegNDC,OOM,,,,,,
com-lj,105,169,RegNDC,OOM,,,,,,
com-lj,104,169,RegNDC,OOM,,,,,,
com-lj,86,169,RegNDC,TIMEOUT,,,,,,
com-lj,103,169,RegNDC,TIMEOUT,,,,,,
com-lj,102,169,RegNDC,TIMEOUT,,,,,,
com-lj,101,169,RegNDC,TIMEOUT,,,,,,
com-lj,100,169,RegNDC,TIMEOUT,,,,,,
com-lj,99,169,RegNDC,TIMEOUT,,,,,,
com-lj,98,169,RegNDC,TIMEOUT,,,,,,
com-lj,97,169,RegNDC,TIMEOUT,,,,,,
com-lj,96,169,RegNDC,TIMEOUT,,,,,,
com-lj,95,169,RegNDC,TIMEOUT,,,,,,
com-lj,94,169,RegNDC,TIMEOUT,,,,,,
com-lj,93,169,RegNDC,TIMEOUT,,,,,,
com-lj,92,169,RegNDC,TIMEOUT,,,,,,
com-lj,91,169,RegNDC,TIMEOUT,,,,,,
com-lj,90,169,RegNDC,TIMEOUT,,,,,,
com-lj,89,169,RegNDC,TIMEOUT,,,,,,
com-lj,88,169,RegNDC,TIMEOUT,,,,,,
com-lj,87,169,RegNDC,TIMEOUT,,,,,,
com-lj,118,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,118,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,119,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,119,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,119,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,120,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,120,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,120,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,121,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,121,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,121,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,122,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,122,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,122,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,123,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,123,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,123,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,124,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,124,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,124,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,125,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,125,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,125,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,126,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,126,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,126,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,127,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,127,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,127,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,128,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,128,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,128,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,129,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,129,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,129,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,130,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,130,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,130,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,131,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,131,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,131,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,132,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,132,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,132,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,133,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,133,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,133,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,134,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,134,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,134,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,135,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,135,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,135,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,136,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,136,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,136,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,137,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,137,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,137,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,138,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,138,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,138,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,139,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,139,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,139,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,140,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,140,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,140,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,141,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,141,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,141,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,142,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,142,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,142,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,143,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,143,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,143,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,144,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,144,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,144,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,145,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,145,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,145,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,146,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,146,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,146,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,147,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,147,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,147,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,148,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,148,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,148,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,149,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,149,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,149,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,150,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,149,169,RegNDC,OOM,,,,,,
com-lj,148,169,RegNDC,OOM,,,,,,
com-lj,147,169,RegNDC,OOM,,,,,,
com-lj,146,169,RegNDC,OOM,,,,,,
com-lj,145,169,RegNDC,OOM,,,,,,
com-lj,144,169,RegNDC,OOM,,,,,,
com-lj,143,169,RegNDC,OOM,,,,,,
com-lj,142,169,RegNDC,OOM,,,,,,
com-lj,141,169,RegNDC,OOM,,,,,,
com-lj,140,169,RegNDC,OOM,,,,,,
com-lj,139,169,RegNDC,OOM,,,,,,
com-lj,138,169,RegNDC,OOM,,,,,,
com-lj,137,169,RegNDC,OOM,,,,,,
com-lj,136,169,RegNDC,OOM,,,,,,
com-lj,119,169,RegNDC,TIMEOUT,,,,,,
com-lj,118,169,RegNDC,TIMEOUT,,,,,,
com-lj,135,169,RegNDC,TIMEOUT,,,,,,
com-lj,134,169,RegNDC,TIMEOUT,,,,,,
com-lj,133,169,RegNDC,TIMEOUT,,,,,,
com-lj,132,169,RegNDC,TIMEOUT,,,,,,
com-lj,131,169,RegNDC,TIMEOUT,,,,,,
com-lj,130,169,RegNDC,TIMEOUT,,,,,,
com-lj,129,169,RegNDC,TIMEOUT,,,,,,
com-lj,128,169,RegNDC,TIMEOUT,,,,,,
com-lj,127,169,RegNDC,TIMEOUT,,,,,,
com-lj,126,169,RegNDC,TIMEOUT,,,,,,
com-lj,125,169,RegNDC,TIMEOUT,,,,,,
com-lj,124,169,RegNDC,TIMEOUT,,,,,,
com-lj,123,169,RegNDC,TIMEOUT,,,,,,
com-lj,122,169,RegNDC,TIMEOUT,,,,,,
com-lj,121,169,RegNDC,TIMEOUT,,,,,,
com-lj,120,169,RegNDC,TIMEOUT,,,,,,
com-lj,150,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,150,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,151,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,151,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,151,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,152,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,152,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,152,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,153,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,153,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,153,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,154,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,154,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,154,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,155,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,155,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,155,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,156,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,156,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,156,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,157,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,157,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,157,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,158,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,158,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,158,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,159,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,159,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,159,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,160,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,160,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,160,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,161,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,161,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,161,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,162,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,162,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,162,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,163,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,163,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,163,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,164,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,164,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,164,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,165,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,165,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,165,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,166,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,166,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,166,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,167,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,167,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,167,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,168,169,REF,SKIP_TIMEOUT,,,,,,
com-lj,168,169,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,168,169,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,3,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,3,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,3,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,4,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,4,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,4,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,5,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,5,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,5,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,6,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,6,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,6,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,7,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,7,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,7,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,8,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,8,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,8,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,9,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,9,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,9,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,10,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,10,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,10,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,11,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,11,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,11,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,12,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,12,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,12,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,13,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,13,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,13,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,14,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,14,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,14,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,15,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,15,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,15,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,16,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,15,170,RegNDC,OOM,,,,,,
com-lj,14,170,RegNDC,OOM,,,,,,
com-lj,13,170,RegNDC,OOM,,,,,,
com-lj,12,170,RegNDC,OOM,,,,,,
com-lj,11,170,RegNDC,OOM,,,,,,
com-lj,10,170,RegNDC,OOM,,,,,,
com-lj,9,170,RegNDC,OOM,,,,,,
com-lj,8,170,RegNDC,OOM,,,,,,
com-lj,7,170,RegNDC,OOM,,,,,,
com-lj,6,170,RegNDC,OOM,,,,,,
com-lj,5,170,RegNDC,OOM,,,,,,
com-lj,4,170,RegNDC,OOM,,,,,,
com-lj,3,170,RegNDC,OOM,,,,,,
com-lj,168,169,RegNDC,OOM,,,,,,
com-lj,161,169,RegNDC,TIMEOUT,,,,,,
com-lj,160,169,RegNDC,TIMEOUT,,,,,,
com-lj,159,169,RegNDC,TIMEOUT,,,,,,
com-lj,158,169,RegNDC,TIMEOUT,,,,,,
com-lj,157,169,RegNDC,TIMEOUT,,,,,,
com-lj,156,169,RegNDC,TIMEOUT,,,,,,
com-lj,155,169,RegNDC,TIMEOUT,,,,,,
com-lj,154,169,RegNDC,TIMEOUT,,,,,,
com-lj,153,169,RegNDC,TIMEOUT,,,,,,
com-lj,152,169,RegNDC,TIMEOUT,,,,,,
com-lj,151,169,RegNDC,TIMEOUT,,,,,,
com-lj,150,169,RegNDC,TIMEOUT,,,,,,
com-lj,167,169,RegNDC,TIMEOUT,,,,,,
com-lj,166,169,RegNDC,TIMEOUT,,,,,,
com-lj,165,169,RegNDC,TIMEOUT,,,,,,
com-lj,164,169,RegNDC,TIMEOUT,,,,,,
com-lj,163,169,RegNDC,TIMEOUT,,,,,,
com-lj,162,169,RegNDC,TIMEOUT,,,,,,
com-lj,16,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,16,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,17,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,17,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,17,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,18,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,18,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,18,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,19,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,19,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,19,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,20,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,20,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,20,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,21,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,21,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,21,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,22,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,22,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,22,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,23,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,23,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,23,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,24,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,24,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,24,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,25,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,25,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,25,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,26,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,26,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,26,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,27,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,27,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,27,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,28,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,28,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,28,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,29,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,29,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,29,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,30,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,30,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,30,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,31,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,31,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,31,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,32,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,32,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,32,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,33,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,33,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,33,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,34,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,34,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,34,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,35,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,35,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,35,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,36,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,36,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,36,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,37,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,37,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,37,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,38,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,38,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,38,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,39,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,39,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,39,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,40,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,40,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,40,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,41,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,41,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,41,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,42,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,42,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,42,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,43,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,43,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,43,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,44,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,44,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,44,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,45,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,45,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,45,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,46,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,46,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,46,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,47,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,47,170,V3LM_NOCPI,SKIP_TIMEOUT,,,,,,
com-lj,47,170,V3LM_HIER,SKIP_TIMEOUT,,,,,,
com-lj,48,170,REF,SKIP_TIMEOUT,,,,,,
com-lj,47,170,RegNDC,OOM,,,,,,
com-lj,46,170,RegNDC,OOM,,,,,,
com-lj,45,170,RegNDC,OOM,,,,,,
com-lj,44,170,RegNDC,OOM,,,,,,
com-lj,43,170,RegNDC,OOM,,,,,,
com-lj,42,170,RegNDC,OOM,,,,,,
com-lj,41,170,RegNDC,OOM,,,,,,
com-lj,40,170,RegNDC,OOM,,,,,,
com-lj,39,170,RegNDC,OOM,,,,,,
com-lj,38,170,RegNDC,OOM,,,,,,
com-lj,37,170,RegNDC,OOM,,,,,,
com-lj,36,170,RegNDC,OOM,,,,,,
com-lj,35,170,RegNDC,OOM,,,,,,
com-lj,34,170,RegNDC,OOM,,,,,,
com-lj,33,170,RegNDC,OOM,,,,,,
com-lj,32,170,RegNDC,OOM,,,,,,
com-lj,31,170,RegNDC,OOM,,,,,,
com-lj,16,170,RegNDC,TIMEOUT,,,,,,
com-lj,30,170,RegNDC,TIMEOUT,,,,,,
com-lj,29,170,RegNDC,TIMEOUT,,,,,,
com-lj,28,170,RegNDC,TIMEOUT,,,,,,
com-lj,27,170,RegNDC,TIMEOUT,,,,,,
com-lj,26,170,RegNDC,TIMEOUT,,,,,,
com-lj,25,170,RegNDC,TIMEOUT,,,,,,
com-lj,24,170,RegNDC,TIMEOUT,,,,,,
com-lj,23,170,RegNDC,TIMEOUT,,,,,,
com-lj,22,170,RegNDC,TIMEOUT,,,,,,
com-lj,21,170,RegNDC,TIMEOUT,,,,,,
com-lj,20,170,RegNDC,TIMEOUT,,,,,,
com-lj,19,170,RegNDC,TIMEOUT,,,,,,
com-lj,18,170,RegNDC,TIMEOUT,,,,,,
